"","Latitude","Longitude","riskFactor"
"14577",32.722343,-99.29724,0.307095033663071
"14579",29.381819,-95.0124,0.546431933332299
"14581",32.69774,-96.46966,0.408712314356587
"14582",29.35592,-97.95845,0.627053697989525
"14589",28.157146,-97.00121,0.600724943677236
"14591",32.478024,-98.61336,0.241024861412633
"14593",35.95611,-102.43751,0.382157140201564
"14606",32.47957,-100.07076,0.491011512786154
"14607",26.299692,-98.34237,0.573800813567259
"14609",31.77765,-97.10332,0.491011512786154
"14613",31.527306,-98.15025,0.701181638809626
"14615",29.265232,-97.96781,0.546431933332299
"14616",29.326487,-97.961624,0.627053697989525
"14618",29.62396,-98.06441,0.51877948403006
"14620",29.650852,-98.080215,0.51877948403006
"14622",26.249546,-98.00885,0.11547897319661
"14623",27.481136,-97.85306,0.408712314356587
"14624",29.823643,-97.99019,0.627053697989525
"14627",30.223492,-98.72881,0.221287346441177
"14628",30.221685,-98.767784,0.627053697989525
"14629",27.449312,-97.85864,0.677393702038177
"14633",30.1258,-95.44211,0.0946462027991201
"14642",33.583412,-102.153595,0.600724943677236
"14646",31.239315,-105.786934,0.745575692894066
"14647",33.07427,-97.02122,0.491011512786154
"14648",29.799847,-98.01648,0.356287690447798
"14651",31.386208,-94.71466,0.408712314356587
"14652",31.386402,-94.7145,0.491011512786154
"14653",31.37859,-94.71147,0.283971373533983
"14658",29.18317,-98.11302,0.546431933332299
"14659",32.45128,-100.3987,0.51877948403006
"14660",30.474762,-93.957535,0.546431933332299
"14662",32.700527,-96.50824,0.408712314356587
"14664",33.111202,-97.026955,0.546431933332299
"14667",32.245457,-99.75929,0.723930386003468
"14670",33.583626,-102.16546,0.221287346441177
"14673",32.454273,-100.5297,0.491011512786154
"14674",31.388704,-94.71531,0.491011512786154
"14676",29.234331,-98.23301,0.677393702038177
"14679",31.006598,-99.27151,0.491011512786154
"14686",28.917631,-96.76497,0.241024861412633
"14688",31.410576,-105.9757,0.652650173030767
"14689",29.261724,-97.10133,0.573800813567259
"14693",30.035387,-95.42933,0.221287346441177
"14694",30.016376,-95.42851,0.546431933332299
"14695",29.604685,-99.74402,0.491011512786154
"14698",26.220987,-97.63255,0.573800813567259
"14700",31.537558,-103.075455,0.677393702038177
"14702",30.385406,-98.956795,0.627053697989525
"14704",31.406582,-94.719955,0.382157140201564
"14705",30.548225,-97.517426,0.600724943677236
"14710",31.191074,-105.60969,0.766072289438346
"14715",28.142742,-97.842896,0.573800813567259
"14716",30.577015,-100.63831,0.169171081740017
"14722",29.310982,-97.96324,0.652650173030767
"14723",29.319803,-97.9623,0.600724943677236
"14725",35.228325,-100.62653,0.600724943677236
"14728",32.019154,-94.725815,0.356287690447798
"14730",30.534485,-100.44387,0.677393702038177
"14731",30.534966,-100.44397,0.627053697989525
"14732",31.812958,-98.11482,0.600724943677236
"14740",30.69293,-101.27449,0.51877948403006
"14743",31.323475,-105.86974,0.307095033663071
"14746",30.176027,-99.39347,0.677393702038177
"14747",34.183945,-101.68412,0.546431933332299
"14748",32.818398,-100.17594,0.627053697989525
"14749",35.226673,-100.18965,0.600724943677236
"14750",30.891722,-102.82026,0.307095033663071
"14751",30.89176,-102.816696,0.677393702038177
"14757",32.164917,-99.13706,0.600724943677236
"14759",26.203896,-97.7385,0.546431933332299
"14762",32.524277,-94.93777,0.491011512786154
"14763",35.19144,-101.9499,0.600724943677236
"14766",27.908838,-97.63371,0.677393702038177
"14767",29.346361,-100.86663,0.408712314356587
"14768",34.567196,-101.79446,0.51877948403006
"14773",30.462814,-100.286514,0.382157140201564
"14776",28.790499,-98.331184,0.652650173030767
"14777",28.046953,-97.76089,0.573800813567259
"14779",28.045822,-97.75923,0.627053697989525
"14784",30.83457,-93.970474,0.435811145976358
"14788",33.22693,-97.17339,0.600724943677236
"14790",32.22888,-95.7981,0.51877948403006
"14793",28.002453,-97.53655,0.677393702038177
"14794",28.117533,-97.82189,0.600724943677236
"14796",29.921183,-99.698845,0.652650173030767
"14797",29.978802,-99.691025,0.723930386003468
"14801",32.70577,-99.39173,0.652650173030767
"14804",30.89176,-102.816696,0.677393702038177
"14806",32.246124,-100.3251,0.766072289438346
"14811",28.905552,-99.851105,0.627053697989525
"14813",33.73161,-95.437164,0.652650173030767
"14817",32.50993,-97.06441,0.221287346441177
"14818",26.08449,-98.128525,0.307095033663071
"14821",27.534443,-99.448654,0.0946462027991201
"14823",33.165962,-95.39112,0.627053697989525
"14832",32.088688,-94.76104,0.600724943677236
"14836",31.076773,-96.002655,0.463298894225875
"14838",31.076773,-96.002655,0.463298894225875
"14842",33.122852,-101.28598,0.677393702038177
"14844",26.214369,-98.00783,0.435811145976358
"14848",28.139923,-97.00665,0.546431933332299
"14849",33.537724,-97.83751,0.491011512786154
"14850",32.92289,-99.909134,0.677393702038177
"14855",29.033024,-95.44363,0.627053697989525
"14862",29.94729,-97.880424,0.51877948403006
"14866",32.47383,-97.69702,0.546431933332299
"14867",29.16889,-95.45349,0.51877948403006
"14868",29.15717,-95.48998,0.546431933332299
"14869",30.846527,-96.96196,0.435811145976358
"14872",34.46454,-100.299644,0.51877948403006
"14890",29.730158,-95.75544,0.627053697989525
"14891",30.756357,-97.6333,0.241024861412633
"14893",32.813263,-96.81804,0.261930687427986
"14894",26.163822,-97.84884,0.677393702038177
"14896",31.827166,-106.12059,0.331230601819954
"14900",31.75713,-96.20588,0.546431933332299
"14901",30.995302,-97.49661,0.573800813567259
"14905",32.444195,-99.67228,0.356287690447798
"14911",33.258118,-97.155594,0.600724943677236
"14912",30.948927,-95.8594,0.491011512786154
"14916",33.5937,-102.31227,0.701181638809626
"14921",30.287712,-93.767395,0.546431933332299
"14925",33.59409,-97.92606,0.408712314356587
"14926",27.420258,-97.85105,0.356287690447798
"14927",27.901651,-97.25246,0.546431933332299
"14932",29.37217,-95.00018,0.463298894225875
"14934",31.702616,-100.307236,0.701181638809626
"14935",30.185398,-96.492966,0.221287346441177
"14936",30.94005,-93.95198,0.701181638809626
"14938",30.480705,-100.07742,0.546431933332299
"14939",30.519049,-99.89766,0.652650173030767
"14941",31.964773,-101.97482,0.356287690447798
"14946",33.583656,-102.16901,0.491011512786154
"14949",30.028166,-104.202545,0.573800813567259
"14955",31.713102,-100.30067,0.723930386003468
"14956",31.74709,-100.28609,0.677393702038177
"14957",29.780231,-95.368835,0.408712314356587
"14958",29.730644,-95.41777,0.356287690447798
"14961",35.799397,-101.433975,0.0855445736704185
"14966",29.504494,-95.248726,0.463298894225875
"14971",32.35108,-95.23144,0.463298894225875
"14972",28.281717,-98.1137,0.627053697989525
"14973",28.271404,-98.111885,0.546431933332299
"14974",31.057667,-99.304855,0.573800813567259
"14975",27.864159,-98.08581,0.356287690447798
"14976",29.06183,-95.43906,0.627053697989525
"14981",25.902489,-97.43262,0.463298894225875
"14986",32.00775,-96.4331,0.382157140201564
"14988",32.646893,-98.05569,0.408712314356587
"14989",32.648727,-98.0537,0.408712314356587
"14991",26.286247,-98.3695,0.677393702038177
"14992",26.285679,-98.39921,0.677393702038177
"14993",33.16021,-95.41036,0.652650173030767
"14994",29.379366,-95.009056,0.463298894225875
"14996",30.21963,-95.45742,0.408712314356587
"14999",32.330917,-94.730965,0.140187250427471
"15001",32.441853,-95.0718,0.627053697989525
"15002",30.212442,-95.74857,0.652650173030767
"15005",28.28766,-98.113815,0.51877948403006
"15006",27.907148,-97.30094,0.11547897319661
"15007",27.907148,-97.30094,0.11547897319661
"15011",28.937048,-99.863434,0.677393702038177
"15013",28.928774,-100.10887,0.627053697989525
"15020",32.974197,-96.32031,0.677393702038177
"15021",30.99568,-93.66819,0.185366666905418
"15024",27.171307,-98.14839,0.546431933332299
"15071",30.608892,-100.7293,0.600724943677236
"15072",26.242613,-98.255554,0.677393702038177
"15081",29.649242,-97.49005,0.408712314356587
"15082",26.176725,-98.028404,0.408712314356587
"15083",26.635813,-98.5919,0.491011512786154
"15094",27.374382,-99.468506,0.573800813567259
"15098",28.409594,-97.72927,0.546431933332299
"15100",28.503647,-97.6309,0.435811145976358
"15104",30.622496,-100.782394,0.600724943677236
"15105",30.644049,-100.89755,0.627053697989525
"15130",30.496717,-97.67932,0.546431933332299
"15135",25.948088,-97.45533,0.356287690447798
"15140",30.503403,-97.68333,0.546431933332299
"15141",30.532661,-97.691475,0.51877948403006
"15146",30.15273,-96.79539,0.51877948403006
"15163",29.24519,-99.762634,0.546431933332299
"15164",29.243893,-99.766304,0.51877948403006
"15173",30.023176,-95.83472,0.140187250427471
"15178",30.523203,-97.689606,0.463298894225875
"15179",32.903477,-96.0058,0.408712314356587
"15181",32.22186,-98.71097,0.677393702038177
"15188",35.22672,-100.14522,0.51877948403006
"15189",29.947887,-95.529976,0.104605437990793
"15198",32.956398,-96.82192,0.546431933332299
"15200",26.05214,-97.53859,0.127322069154989
"15203",32.714897,-97.39258,0.331230601819954
"15204",29.598724,-95.715126,0.283971373533983
"15213",29.930885,-95.585014,0.382157140201564
"15218",33.479107,-97.16187,0.701181638809626
"15220",32.95953,-96.82106,0.463298894225875
"15224",26.127499,-98.226,0.0565864273624167
"15231",32.702732,-97.40642,0.331230601819954
"15232",30.254868,-97.80117,0.408712314356587
"15237",30.521282,-97.65647,0.51877948403006
"15241",30.3915,-97.733925,0.435811145976358
"15244",32.363342,-96.85676,0.408712314356587
"15245",31.389957,-102.348335,0.627053697989525
"15249",31.93267,-102.31108,0.185366666905418
"15250",31.924683,-102.351,0.546431933332299
"15251",30.471912,-96.16126,0.51877948403006
"15252",26.205084,-97.6883,0.491011512786154
"15255",26.264797,-98.366165,0.463298894225875
"15259",29.110277,-98.11509,0.546431933332299
"15260",27.965,-97.371185,0.241024861412633
"15262",27.971073,-97.38277,0.701181638809626
"15263",27.962797,-97.3669,0.600724943677236
"15273",32.8747,-96.99372,0.382157140201564
"15276",29.892187,-97.88284,0.600724943677236
"15278",33.105103,-97.22153,0.600724943677236
"15280",33.18105,-96.839645,0.51877948403006
"15281",29.88508,-97.67062,0.382157140201564
"15282",29.938786,-97.671036,0.701181638809626
"15283",29.9468,-97.67396,0.677393702038177
"15284",30.045893,-94.98816,0.463298894225875
"15290",33.00572,-96.78091,0.600724943677236
"15292",30.385302,-96.06792,0.546431933332299
"15293",26.37997,-98.823784,0.627053697989525
"15294",33.65774,-96.553665,0.463298894225875
"15301",31.299353,-95.535194,0.677393702038177
"15307",30.142368,-95.22386,0.307095033663071
"15308",26.080158,-97.570885,0.573800813567259
"15310",30.506512,-97.73813,0.307095033663071
"15311",33.8693,-102.2517,0.652650173030767
"15312",26.294361,-97.99315,0.573800813567259
"15314",26.273052,-97.99272,0.701181638809626
"15315",26.290012,-98.094826,0.701181638809626
"15316",26.291927,-98.10171,0.701181638809626
"15319",26.209534,-98.16475,0.408712314356587
"15321",26.224083,-98.164154,0.627053697989525
"15322",32.408607,-99.802536,0.677393702038177
"15323",29.992542,-94.20335,0.283971373533983
"15326",29.087973,-97.273384,0.652650173030767
"15327",29.08654,-97.25664,0.491011512786154
"15329",33.66573,-97.1899,0.51877948403006
"15336",34.96096,-101.863365,0.51877948403006
"15349",29.57667,-98.08468,0.463298894225875
"15351",26.319763,-98.35552,0.546431933332299
"15352",26.26178,-97.99249,0.652650173030767
"15354",26.258429,-97.992424,0.382157140201564
"15356",26.29316,-97.99803,0.677393702038177
"15359",26.265335,-98.09071,0.408712314356587
"15361",26.265984,-98.07211,0.491011512786154
"15362",26.264385,-98.08415,0.491011512786154
"15368",27.906565,-97.261185,0.221287346441177
"15370",30.220682,-98.76013,0.241024861412633
"15373",30.369682,-97.58383,0.356287690447798
"15374",31.342236,-105.89028,0.51877948403006
"15375",30.418758,-95.49129,0.202734394978755
"15376",29.957447,-94.23884,0.546431933332299
"15377",29.861708,-97.89801,0.307095033663071
"15378",29.900036,-97.872215,0.573800813567259
"15379",29.889795,-97.88567,0.546431933332299
"15381",26.293118,-98.00727,0.652650173030767
"15382",26.189713,-97.68752,0.573800813567259
"15385",29.943712,-95.65951,0.463298894225875
"15390",33.004066,-96.73969,0.241024861412633
"15395",26.153685,-97.672424,0.627053697989525
"15396",26.137941,-97.65237,0.600724943677236
"15397",26.172619,-97.7001,0.677393702038177
"15399",29.882471,-97.97488,0.185366666905418
"15404",26.293882,-98.11538,0.677393702038177
"15407",26.175797,-98.31608,0.408712314356587
"15408",32.45344,-100.55633,0.677393702038177
"15414",26.230385,-98.32307,0.408712314356587
"15416",26.229431,-98.32298,0.546431933332299
"15417",32.400303,-96.81971,0.546431933332299
"15418",32.510815,-97.06359,0.491011512786154
"15419",25.926752,-97.491035,0.573800813567259
"15421",29.788813,-100.68144,0.546431933332299
"15424",32.045597,-98.823944,0.573800813567259
"15425",34.089046,-99.364685,0.546431933332299
"15429",35.18097,-100.90176,0.573800813567259
"15430",35.181797,-100.87372,0.677393702038177
"15432",30.210152,-97.11768,0.261930687427986
"15433",26.148045,-97.66498,0.627053697989525
"15434",33.130535,-96.50207,0.652650173030767
"15440",26.3154,-98.30541,0.51877948403006
"15442",26.169249,-97.94255,0.652650173030767
"15444",32.384426,-97.94251,0.546431933332299
"15447",32.32288,-96.67469,0.283971373533983
"15448",26.31779,-98.22486,0.104605437990793
"15451",26.148005,-98.17512,0.627053697989525
"15457",33.21922,-97.1864,0.435811145976358
"15458",26.143766,-97.65938,0.261930687427986
"15459",26.150997,-97.66907,0.408712314356587
"15464",29.19666,-97.29401,0.745575692894066
"15465",26.158731,-97.89132,0.546431933332299
"15467",26.171207,-98.31698,0.677393702038177
"15471",33.181244,-102.334335,0.435811145976358
"15473",35.135555,-101.43073,0.283971373533983
"15474",33.260662,-96.60485,0.546431933332299
"15475",29.989107,-98.92645,0.546431933332299
"15480",33.219578,-97.19648,0.652650173030767
"15481",29.920906,-95.30549,0.408712314356587
"15482",29.90766,-97.86114,0.600724943677236
"15490",34.42824,-102.16908,0.356287690447798
"15494",30.54882,-100.477196,0.600724943677236
"15495",30.518562,-100.41019,0.382157140201564
"15498",26.120665,-97.78563,0.701181638809626
"15501",26.045168,-97.544685,0.701181638809626
"15505",29.93898,-95.2961,0.408712314356587
"15506",32.604923,-101.998474,0.356287690447798
"15507",31.697182,-95.72491,0.408712314356587
"15508",34.846363,-102.33381,0.677393702038177
"15512",31.872467,-102.995155,0.491011512786154
"15521",33.21955,-97.1965,0.435811145976358
"15523",28.984028,-100.634995,0.491011512786154
"15524",31.528835,-103.120476,0.627053697989525
"15525",36.023933,-101.90899,0.491011512786154
"15529",32.66153,-97.41644,0.283971373533983
"15532",30.472174,-100.3067,0.573800813567259
"15535",31.485052,-103.29134,0.546431933332299
"15536",31.538324,-103.07197,0.627053697989525
"15537",30.3843,-95.48574,0.307095033663071
"15540",26.051111,-97.539345,0.677393702038177
"15543",25.96046,-97.52893,0.652650173030767
"15544",32.240486,-95.903946,0.408712314356587
"15550",31.048702,-104.66952,0.600724943677236
"15556",30.62114,-93.73338,0.701181638809626
"15557",30.894348,-102.84745,0.652650173030767
"15565",32.993465,-96.82938,0.331230601819954
"15566",30.575872,-100.621315,0.652650173030767
"15567",30.574087,-100.60644,0.652650173030767
"15568",30.572224,-100.58178,0.573800813567259
"15572",31.438303,-93.99011,0.600724943677236
"15574",33.18804,-98.738495,0.382157140201564
"15576",31.744692,-102.57279,0.573800813567259
"15577",29.522448,-99.10963,0.652650173030767
"15578",31.419573,-94.80493,0.382157140201564
"15580",31.195963,-105.73391,0.723930386003468
"15581",31.146463,-94.42704,0.491011512786154
"15582",30.574703,-100.61283,0.627053697989525
"15583",26.222975,-98.354195,0.546431933332299
"15591",33.079407,-99.16684,0.185366666905418
"15592",29.084995,-99.72551,0.627053697989525
"15594",30.57631,-100.628395,0.408712314356587
"15596",30.57559,-100.618355,0.546431933332299
"15597",32.98126,-96.29705,0.491011512786154
"15603",32.411495,-97.787834,0.408712314356587
"15604",32.423954,-97.79181,0.408712314356587
"15605",30.575788,-100.62017,0.677393702038177
"15606",30.575968,-100.62222,0.463298894225875
"15617",32.34167,-97.8889,0.677393702038177
"15620",32.76453,-97.67636,0.573800813567259
"15621",33.24418,-98.228325,0.307095033663071
"15625",36.179108,-102.70104,0.546431933332299
"15628",26.258568,-98.16648,0.701181638809626
"15630",30.499723,-99.93054,0.677393702038177
"15632",33.042683,-101.20285,0.677393702038177
"15637",32.99458,-96.24782,0.491011512786154
"15638",32.77258,-97.87629,0.51877948403006
"15643",30.577091,-100.63929,0.51877948403006
"15644",30.57742,-100.641525,0.546431933332299
"15648",33.593166,-102.264755,0.51877948403006
"15653",27.510445,-97.84086,0.51877948403006
"15654",27.536972,-97.988785,0.600724943677236
"15659",30.575655,-100.61874,0.652650173030767
"15665",32.986042,-96.887764,0.677393702038177
"15666",33.01231,-96.798935,0.677393702038177
"15668",33.012997,-96.82334,0.600724943677236
"15683",31.976315,-102.01523,0.652650173030767
"15684",31.979902,-102.02795,0.652650173030767
"15687",32.67262,-97.831245,0.356287690447798
"15692",35.809742,-102.353455,0.600724943677236
"15695",33.084084,-101.24176,0.652650173030767
"15700",33.419865,-98.86875,0.701181638809626
"15701",27.499329,-97.8422,0.546431933332299
"15708",27.959595,-97.36078,0.652650173030767
"15724",26.18781,-98.07717,0.331230601819954
"15732",35.226658,-100.18639,0.463298894225875
"15742",31.892008,-100.33904,0.701181638809626
"15745",32.31557,-95.41723,0.435811145976358
"15755",26.21386,-98.346306,0.573800813567259
"15764",33.24664,-97.60569,0.652650173030767
"15775",31.399332,-103.51503,0.435811145976358
"15787",26.313137,-98.2915,0.573800813567259
"15795",26.424566,-99.022934,0.546431933332299
"15797",32.53229,-97.61763,0.677393702038177
"15798",26.187073,-97.74723,0.382157140201564
"15799",26.199083,-97.60409,0.600724943677236
"15807",33.233463,-97.088745,0.463298894225875
"15813",33.653057,-97.155426,0.463298894225875
"15816",28.155487,-97.589615,0.463298894225875
"15822",31.26589,-102.33822,0.652650173030767
"15823",31.242188,-102.3284,0.627053697989525
"15824",31.406372,-102.35418,0.435811145976358
"15827",25.938593,-97.42424,0.652650173030767
"15836",33.48997,-97.16301,0.600724943677236
"15839",35.297882,-101.50333,0.283971373533983
"15842",27.46238,-97.85523,0.546431933332299
"15843",32.45207,-95.10548,0.677393702038177
"15844",32.467472,-95.07365,0.600724943677236
"15848",27.152632,-99.42285,0.463298894225875
"15852",26.15643,-98.31183,0.435811145976358
"15857",29.064653,-100.04898,0.677393702038177
"15859",25.93862,-97.423996,0.627053697989525
"15863",26.216726,-98.28471,0.51877948403006
"15869",35.981426,-102.45208,0.627053697989525
"15870",36.013412,-102.47059,0.573800813567259
"15871",36.017216,-102.472755,0.677393702038177
"15872",35.95141,-102.435295,0.677393702038177
"15873",26.334568,-98.14585,0.546431933332299
"15878",26.174187,-98.31633,0.627053697989525
"15880",34.64237,-100.18905,0.627053697989525
"15886",31.323162,-105.8698,0.546431933332299
"15887",26.111614,-97.61151,0.154122802448314
"15889",26.12479,-97.633835,0.546431933332299
"15899",33.182167,-102.786606,0.723930386003468
"15906",26.125652,-97.63526,0.600724943677236
"15920",35.850353,-102.37691,0.51877948403006
"15929",26.113382,-97.6165,0.677393702038177
"15938",26.129976,-97.64102,0.627053697989525
"15947",26.034344,-97.653595,0.652650173030767
"15948",34.978157,-100.98863,0.600724943677236
"15949",30.93425,-102.86706,0.261930687427986
"15951",36.069534,-102.528275,0.331230601819954
"15955",29.368908,-97.695465,0.221287346441177
"15960",26.127104,-97.63699,0.435811145976358
"15961",26.159504,-97.68036,0.491011512786154
"15965",30.954912,-102.883865,0.546431933332299
"15967",29.078777,-98.6884,0.573800813567259
"15968",27.518457,-97.840576,0.546431933332299
"15969",27.517548,-97.84135,0.408712314356587
"15971",26.161358,-97.68331,0.652650173030767
"15975",26.026323,-97.6301,0.463298894225875
"15976",26.073889,-97.730034,0.652650173030767
"15986",26.22309,-98.35442,0.677393702038177
"15994",31.436258,-94.83218,0.491011512786154
"15995",31.379198,-94.76645,0.408712314356587
"15996",29.8483,-95.31966,0.573800813567259
"16002",30.187317,-95.45248,0.546431933332299
"16008",30.496378,-96.746925,0.546431933332299
"16010",30.09215,-95.44029,0.491011512786154
"16014",30.173105,-95.42183,0.408712314356587
"16015",26.366112,-98.16636,0.185366666905418
"16021",26.315735,-98.30838,0.51877948403006
"16022",34.952244,-100.91411,0.677393702038177
"16024",35.31682,-102.077095,0.463298894225875
"16025",26.371943,-98.86321,0.463298894225875
"16028",30.127848,-95.44333,0.283971373533983
"16030",31.051414,-104.630905,0.573800813567259
"16053",30.394583,-95.486786,0.408712314356587
"16054",30.299103,-95.46679,0.51877948403006
"16057",29.901588,-97.869995,0.546431933332299
"16058",26.31433,-98.276085,0.573800813567259
"16059",35.629143,-102.30825,0.51877948403006
"16061",36.06742,-102.52486,0.241024861412633
"16090",29.850145,-95.27028,0.546431933332299
"16093",33.876335,-101.759155,0.677393702038177
"16097",34.992004,-101.890755,0.573800813567259
"16101",29.621622,-95.57086,0.356287690447798
"16107",26.745777,-98.59331,0.154122802448314
"16122",28.741045,-100.49662,0.51877948403006
"16127",29.870901,-95.35202,0.546431933332299
"16129",31.809732,-94.22998,0.652650173030767
"16133",29.20902,-98.21976,0.51877948403006
"16134",30.680029,-101.02921,0.51877948403006
"16145",29.58104,-95.4626,0.202734394978755
"16148",35.201126,-100.79372,0.652650173030767
"16156",30.89515,-100.58459,0.382157140201564
"16162",29.461489,-95.41817,0.307095033663071
"16174",27.489847,-99.23728,0.627053697989525
"16199",30.412785,-94.00265,0.652650173030767
"16204",28.728312,-100.45857,0.652650173030767
"16207",29.930426,-95.337654,0.331230601819954
"16216",32.69387,-100.86083,0.600724943677236
"16238",26.318462,-98.12821,0.546431933332299
"16239",26.318638,-98.13017,0.546431933332299
"16245",30.590233,-100.682274,0.491011512786154
"16249",31.79834,-105.57919,0.546431933332299
"16259",30.147247,-95.44738,0.408712314356587
"16263",30.60167,-97.50897,0.573800813567259
"16272",29.14253,-95.558655,0.546431933332299
"16282",26.247774,-98.4702,0.573800813567259
"16285",33.46694,-102.0808,0.677393702038177
"16287",26.187138,-97.770676,0.283971373533983
"16293",33.569393,-101.845024,0.435811145976358
"16314",27.003803,-98.13653,0.701181638809626
"16321",29.581648,-95.43154,0.382157140201564
"16325",31.043287,-104.73004,0.491011512786154
"16330",29.62496,-95.564545,0.283971373533983
"16333",29.057735,-95.57467,0.221287346441177
"16339",30.682438,-101.04054,0.283971373533983
"16340",30.688726,-101.06718,0.356287690447798
"16344",28.023108,-97.730705,0.546431933332299
"16349",29.58607,-95.43056,0.491011512786154
"16361",31.930483,-106.583,0.154122802448314
"16380",29.8956,-97.90984,0.491011512786154
"16381",31.860222,-103.04008,0.331230601819954
"16384",35.684116,-102.32951,0.283971373533983
"16397",26.246803,-98.5032,0.701181638809626
"16406",25.8872,-97.38939,0.546431933332299
"16407",33.131184,-96.71534,0.546431933332299
"16418",27.66917,-97.75134,0.600724943677236
"16431",27.532198,-97.94353,0.241024861412633
"16433",29.419527,-95.42745,0.491011512786154
"16434",29.30287,-95.42526,0.382157140201564
"16435",25.902702,-97.45649,0.408712314356587
"16436",25.909597,-97.471405,0.221287346441177
"16440",26.16889,-97.81212,0.546431933332299
"16442",35.80939,-101.96373,0.382157140201564
"16443",35.81443,-101.96759,0.185366666905418
"16444",35.706387,-101.96512,0.51877948403006
"16446",30.285236,-94.192726,0.546431933332299
"16449",35.212257,-101.371346,0.435811145976358
"16450",29.748936,-97.654366,0.382157140201564
"16454",29.146294,-95.53524,0.546431933332299
"16455",29.163507,-95.45393,0.491011512786154
"16457",33.15965,-95.09008,0.51877948403006
"16461",31.056046,-104.57941,0.627053697989525
"16464",29.644905,-96.39177,0.356287690447798
"16466",35.92148,-101.98181,0.463298894225875
"16467",31.555342,-97.120445,0.241024861412633
"16469",29.797325,-98.01916,0.51877948403006
"16470",29.331408,-97.96112,0.573800813567259
"16471",29.367098,-97.95728,0.677393702038177
"16472",29.343283,-97.95978,0.51877948403006
"16473",29.316599,-97.96269,0.677393702038177
"16475",26.05575,-97.5358,0.723930386003468
"16476",28.972034,-99.243385,0.546431933332299
"16478",32.9909,-96.828735,0.546431933332299
"16480",33.671,-96.72332,0.546431933332299
"16481",33.710274,-96.84942,0.491011512786154
"16488",30.852417,-95.40382,0.491011512786154
"16490",30.276037,-103.88585,0.677393702038177
"16492",32.47744,-100.01958,0.51877948403006
"16493",29.65107,-97.52018,0.652650173030767
"16494",29.651833,-97.53345,0.652650173030767
"16498",29.883413,-97.89464,0.600724943677236
"16500",32.92618,-96.39486,0.627053697989525
"16501",30.177301,-95.32071,0.51877948403006
"16502",28.34001,-97.308,0.627053697989525
"16503",28.315939,-97.27314,0.104605437990793
"16505",29.651402,-97.52556,0.546431933332299
"16510",31.738232,-99.28909,0.652650173030767
"16516",31.699772,-102.38897,0.546431933332299
"16521",35.183224,-100.91428,0.408712314356587
"16524",26.190939,-97.63929,0.723930386003468
"16527",29.867916,-95.63303,0.408712314356587
"16534",29.527658,-95.387146,0.546431933332299
"16535",35.9659,-101.99008,0.546431933332299
"16541",30.29252,-103.94704,0.677393702038177
"16543",30.770937,-97.75737,0.356287690447798
"16544",31.732885,-103.60876,0.723930386003468
"16546",25.938696,-97.42692,0.677393702038177
"16548",25.938585,-97.42522,0.627053697989525
"16557",29.882313,-104.27634,0.677393702038177
"16558",26.30302,-98.12171,0.627053697989525
"16562",30.821077,-98.49164,0.627053697989525
"16563",30.733688,-98.4619,0.382157140201564
"16567",29.27884,-95.438866,0.104605437990793
"16570",30.927748,-97.54264,0.51877948403006
"16571",31.736856,-100.81754,0.261930687427986
"16572",32.56873,-102.016846,0.701181638809626
"16573",30.141685,-97.24951,0.356287690447798
"16574",30.210943,-97.12253,0.283971373533983
"16575",30.210003,-97.11354,0.0772435248795333
"16576",29.651064,-97.52025,0.627053697989525
"16577",34.643707,-102.698296,0.435811145976358
"16581",32.717724,-97.38721,0.463298894225875
"16582",32.72494,-97.37864,0.169171081740017
"16583",32.702618,-97.406525,0.261930687427986
"16584",32.5876,-97.424835,0.435811145976358
"16589",31.048958,-104.6666,0.51877948403006
"16594",31.358528,-99.17944,0.600724943677236
"16600",31.397469,-94.718445,0.546431933332299
"16606",28.403404,-97.173256,0.546431933332299
"16608",29.348263,-98.90896,0.491011512786154
"16612",28.658518,-99.266205,0.185366666905418
"16613",35.333458,-102.08304,0.435811145976358
"16614",35.326836,-102.08055,0.573800813567259
"16623",29.65087,-97.516594,0.573800813567259
"16624",30.323858,-95.3974,0.331230601819954
"16626",31.876364,-102.28336,0.723930386003468
"16627",31.883362,-102.26943,0.491011512786154
"16629",26.08742,-97.93161,0.435811145976358
"16633",31.216581,-99.86782,0.491011512786154
"16635",29.371733,-96.3764,0.627053697989525
"16636",29.35615,-96.10577,0.677393702038177
"16640",33.243618,-97.57728,0.435811145976358
"16645",30.129848,-95.359375,0.51877948403006
"16646",30.25565,-95.45634,0.435811145976358
"16655",35.146393,-101.89823,0.307095033663071
"16660",30.93998,-102.88388,0.382157140201564
"16666",30.210047,-97.11459,0.307095033663071
"16667",29.36286,-97.957726,0.51877948403006
"16669",32.434696,-94.95411,0.491011512786154
"16670",30.22218,-95.64554,0.463298894225875
"16674",29.972755,-104.22428,0.408712314356587
"16675",30.573114,-100.58135,0.627053697989525
"16684",29.249907,-98.00704,0.546431933332299
"16689",28.804228,-99.12315,0.435811145976358
"16692",33.03922,-96.18282,0.546431933332299
"16693",26.184832,-97.78096,0.463298894225875
"16694",29.327404,-98.81298,0.573800813567259
"16698",29.96375,-93.97806,0.408712314356587
"16700",26.18845,-97.632324,0.677393702038177
"16704",30.209785,-97.109566,0.221287346441177
"16705",29.990763,-104.219666,0.627053697989525
"16706",30.169006,-104.08655,0.573800813567259
